,finn_code,model_year,manufacturer,model,km,power,gear,trans,cylinder,fuel_type,model_age
1617,138191303,2016,0,54,8.0,125.0,1,1,1.4,0,3
1618,138191340,2009,23,293,13.0,105.0,0,1,1.9,1,10
1620,138186963,2006,29,405,14.0,105.0,1,1,2.0,1,13
1621,123486481,2008,30,443,14.0,185.0,1,0,2.4,1,11
1622,138191241,2012,1,0,9.0,116.0,1,2,2.0,1,7
1623,138191257,2016,1,25,6.0,258.0,0,0,3.0,1,3
1624,138186569,2001,30,420,14.0,252.0,0,1,2.3,0,18
1625,138190982,2015,29,191,8.0,301.0,0,0,2.0,0,4
1626,138190938,2008,6,277,14.0,131.0,1,1,2.0,1,11
1627,138190973,2010,29,107,11.0,105.0,1,0,1.9,1,9
1629,138190962,2008,30,443,9.0,185.0,0,0,2.4,1,11
1630,138190882,2012,23,382,8.0,160.0,0,1,1.8,0,7
1633,138190843,2015,29,392,2.0,140.0,0,0,2.0,1,4
1634,138190714,2014,0,376,7.0,313.0,0,0,3.0,1,5
1635,138190552,2016,6,277,7.0,180.0,0,0,2.0,1,3
1636,138190551,2015,25,219,4.0,114.0,0,0,1.6,0,4
1637,138189815,2010,7,143,8.0,150.0,0,0,2.2,1,9
1639,135080968,2013,17,256,5.0,109.0,0,1,0.0,2,6
1640,138186193,2011,6,277,10.0,116.0,1,1,1.6,1,8
1641,138190307,2016,29,306,5.0,150.0,0,1,2.0,1,3
1642,127504525,2006,11,122,10.0,105.0,0,1,1.6,0,13
1643,135102140,2015,28,453,8.0,100.0,0,1,1.5,0,4
1644,138190031,2017,30,442,2.0,220.0,0,0,2.4,1,2
1645,138180014,2009,18,220,10.0,131.0,1,1,2.0,1,10
1646,138177919,1996,28,254,14.0,125.0,0,0,3.0,1,23
1648,138184465,2003,30,420,14.0,179.0,0,1,2.0,0,16
1650,138185644,2007,3,102,8.0,109.0,0,1,2.0,1,12
1651,138189763,2018,29,70,2.0,280.0,0,0,2.0,0,1
1652,138186095,1992,17,9,12.0,124.0,1,2,2.0,0,27
1653,132369507,2016,27,275,6.0,422.0,0,0,0.0,2,3
1654,86530068,2005,10,447,10.0,258.0,0,2,4.0,0,14
1655,138189557,2014,28,334,8.0,124.0,1,1,2.0,1,5
1656,138185842,2015,1,214,7.0,170.0,0,2,0.0,2,4
1658,138189455,2010,19,89,11.0,120.0,1,1,2.2,1,9
1659,138137061,2006,30,417,13.0,109.0,1,1,1.6,1,13
1660,138189349,2017,30,415,2.0,122.0,0,1,1.5,0,2
1661,138189272,2014,30,418,9.0,163.0,0,0,2.4,1,5
1662,138189259,2012,30,418,10.0,114.0,1,1,1.6,1,7
1663,138189240,2013,30,415,7.0,114.0,1,1,1.6,1,6
1664,138189109,2018,30,415,2.0,120.0,0,1,2.0,1,1
1665,138104578,2011,1,434,10.0,143.0,1,0,2.0,1,8
1666,138189028,2018,27,274,1.0,422.0,0,0,0.0,2,1
1667,138185543,2011,30,420,11.0,109.0,1,1,1.6,1,8
1668,129576296,2004,26,218,11.0,83.0,1,0,1.3,0,15
1670,138188560,2013,17,327,10.0,110.0,1,1,1.0,1,6
1671,138188551,2013,29,107,7.0,75.0,1,1,2.0,1,6
1672,138188548,2010,19,19,10.0,109.0,0,1,2.0,1,9
1673,138188512,2012,7,143,11.0,150.0,0,0,2.0,0,7
1674,138188523,2003,1,31,14.0,231.0,1,2,3.0,0,16
1675,138188508,2013,19,4,4.0,68.0,1,1,1.0,0,6
1676,125425880,2012,25,177,8.0,150.0,0,0,2.0,0,7
1677,134381249,2006,13,37,13.0,147.0,0,1,2.0,0,13
1678,137098222,2002,14,183,13.0,156.0,0,0,2.7,1,17
1679,135653765,2013,6,404,7.0,125.0,1,1,2.2,1,6
1680,136298838,2005,30,356,14.0,131.0,1,1,2.0,1,14
1681,138183545,2015,24,339,1.0,155.0,0,0,2.0,1,4
1682,124240069,2001,28,254,14.0,163.0,1,0,3.0,1,18
1684,138186512,2008,6,277,14.0,140.0,0,1,2.0,1,11
1685,138183352,1999,23,293,14.0,90.0,1,1,2.0,1,20
1687,138186298,2010,29,194,11.0,105.0,0,1,1.6,1,9
1688,138186303,2019,29,191,0.0,136.0,0,1,0.0,2,0
1690,138186214,2006,30,417,12.0,109.0,1,1,1.6,1,13
1692,138181923,2009,0,55,11.0,143.0,1,1,2.0,1,10
1693,123238109,2009,6,175,9.0,120.0,1,1,1.6,0,10
1694,138186312,2016,11,369,6.0,111.0,0,1,0.0,2,3
1695,138186159,2002,14,366,10.0,306.0,0,2,5.0,0,17
1696,136247004,2014,23,125,4.0,75.0,0,1,1.0,0,5
1698,138186126,2015,5,32,2.0,114.0,0,1,0.0,2,4
1699,138182083,2009,0,58,7.0,136.0,1,1,2.0,1,10
1700,138185754,2008,11,120,13.0,90.0,1,1,1.6,1,11
1702,138186079,2015,5,32,2.0,114.0,0,1,0.0,2,4
1704,107750009,2006,6,348,14.0,140.0,1,1,2.0,1,13
1705,138185871,2009,1,18,11.0,210.0,0,0,2.0,1,10
1706,138185883,2013,25,298,4.0,150.0,0,0,2.0,1,6
1707,138185870,2014,25,298,8.0,150.0,0,0,2.0,1,5
1708,138181847,2010,29,397,13.0,105.0,0,1,2.0,1,9
1709,138178997,2013,29,306,10.0,145.0,1,1,1.6,1,6
1711,138185743,2015,1,18,5.0,163.0,0,0,2.0,1,4
1712,138184854,2011,18,71,10.0,140.0,1,1,1.4,0,8
1714,138185682,2011,29,397,8.0,105.0,0,1,1.6,1,8
1715,138185602,2017,1,214,1.0,170.0,0,2,0.0,2,2
1716,138185573,2012,1,436,8.0,258.0,0,0,3.0,1,7
1717,138159077,2003,22,46,13.0,150.0,1,1,2.0,0,16
1718,126091660,2013,26,384,10.0,120.0,1,0,2.0,0,6
1719,132753905,2008,18,135,10.0,75.0,1,1,1.2,1,11
1720,124283121,1999,29,191,14.0,150.0,1,1,2.0,0,20
1722,138184917,2004,16,203,12.0,165.0,0,1,2.4,0,15
1724,138184846,2013,1,18,7.0,116.0,1,2,2.0,1,6
1725,138184161,2011,6,277,10.0,116.0,1,1,1.6,1,8
1726,138182771,2015,19,303,12.0,90.0,0,1,1.6,1,4
1730,138154795,2011,28,75,9.0,126.0,1,1,2.0,1,8
1731,138183586,2006,11,374,13.0,140.0,1,0,2.0,1,13
1732,138184489,2016,11,369,2.0,111.0,0,1,0.0,2,3
1733,138176372,2007,0,55,12.0,140.0,1,0,2.0,1,12
1734,138180008,2004,0,55,13.0,131.0,1,0,1.9,1,15
1735,138184256,2007,29,191,12.0,105.0,1,1,1.9,1,12
1736,138184180,2016,1,434,6.0,136.0,0,0,2.0,1,3
1738,138184059,2014,1,0,12.0,143.0,1,0,2.0,1,5
1739,138183971,2005,1,436,13.0,150.0,1,0,2.0,1,14
1740,138183829,2007,6,176,12.0,109.0,1,1,1.6,1,12
1741,138183807,2018,1,214,0.0,170.0,0,2,0.0,2,1
1742,138180999,2005,14,91,12.0,122.0,0,2,2.1,1,14
1743,138183742,2018,1,214,1.0,184.0,0,2,0.0,2,1
1744,97386318,2010,29,306,14.0,110.0,1,1,2.0,1,9
1745,138183564,2016,1,18,10.0,163.0,1,0,2.0,1,3
1746,130125946,2006,26,201,13.0,129.0,1,0,1.9,1,13
1747,138183294,2018,1,18,0.0,252.0,0,2,2.0,3,1
1748,138174330,2017,28,319,6.0,136.0,0,1,1.8,3,2
1749,138178176,2010,1,31,11.0,163.0,0,2,2.0,1,9
1750,138179638,2003,28,334,11.0,150.0,0,0,2.0,0,16
1752,138178747,2003,1,31,14.0,170.0,1,2,2.2,0,16
1753,138179364,1997,28,207,14.0,90.0,1,0,2.4,1,22
1756,138182635,2017,1,439,2.0,258.0,0,0,3.0,1,2
1757,137330565,2002,1,31,14.0,136.0,1,2,2.0,1,17
1758,138182457,2018,1,438,0.0,313.0,0,0,2.0,3,1
1759,138182477,2018,21,458,0.0,108.0,0,1,0.0,2,1
1761,131976396,2004,8,390,12.0,163.0,0,0,2.9,1,15
1762,138182313,2018,21,458,0.0,109.0,0,1,0.0,2,1
1763,138181801,2004,22,46,14.0,150.0,0,1,2.0,0,15
1764,137953114,1989,14,6,12.0,194.0,1,2,2.5,0,30
1765,138174968,2011,25,177,9.0,147.0,1,0,2.0,1,8
1766,138182137,2014,11,374,6.0,116.0,1,1,1.7,1,5
1767,106093753,2007,16,300,14.0,170.0,0,0,3.2,1,12
1768,107662899,2014,19,36,11.0,163.0,0,1,2.0,1,5
1769,129498810,2004,25,177,14.0,125.0,0,0,2.0,0,15
1770,138170181,2011,17,309,13.0,231.0,0,0,3.0,1,8
1771,138178528,2003,28,453,13.0,68.0,1,1,1.0,0,16
1772,133308237,2009,0,55,14.0,143.0,1,1,2.0,1,10
1773,138177992,2017,1,214,4.0,170.0,0,2,0.0,2,2
1774,138177696,2010,29,312,9.0,75.0,1,1,1.6,1,9
1775,92187843,2016,29,191,6.0,116.0,0,1,0.0,2,3
1776,138181684,2018,1,438,0.0,313.0,0,0,2.0,3,1
1777,136807055,2008,29,397,10.0,170.0,0,1,2.0,1,11
1778,138180836,2000,2,387,14.0,182.0,0,0,6.5,1,19
1779,131612568,2014,6,176,7.0,125.0,1,1,1.0,0,5
1780,138178342,2004,1,31,13.0,177.0,0,2,2.5,1,15
1782,138180984,2010,29,397,9.0,105.0,1,1,1.9,1,9
1783,138181323,2018,1,438,0.0,313.0,0,0,2.0,3,1
1784,138177861,2006,29,397,13.0,105.0,0,1,2.0,1,13
1785,138100572,2005,30,420,14.0,163.0,1,1,2.4,1,14
1786,138177443,2014,17,256,5.0,109.0,0,1,0.0,2,5
1787,138176364,2008,7,228,9.0,83.0,1,1,1.4,0,11
1788,138181100,2018,1,438,0.0,313.0,0,0,2.0,3,1
1789,138177081,2010,30,420,13.0,109.0,1,1,1.6,1,9
1791,138175483,2011,1,434,11.0,136.0,0,0,2.0,1,8
1792,138175372,2012,30,420,7.0,114.0,1,1,1.6,1,7
1793,138180733,2012,29,306,7.0,140.0,0,1,2.0,1,7
1794,138179723,2007,15,136,11.0,116.0,1,1,1.6,0,12
1796,138177129,2007,6,180,12.0,68.0,1,1,1.0,1,12
1797,136108244,2009,29,107,11.0,105.0,1,1,1.9,1,10
1799,137772319,2012,29,397,11.0,140.0,0,1,2.0,1,7
1800,67344204,2010,16,253,8.0,109.0,1,1,1.5,0,9
1801,123679421,2003,16,299,14.0,136.0,1,0,2.0,0,16
1802,138165395,2012,6,176,10.0,116.0,1,1,1.6,1,7
1803,138176003,2016,29,191,11.0,150.0,1,0,2.0,1,3
1805,138164827,2011,14,429,9.0,136.0,0,0,2.1,1,8
1808,121772051,2008,1,31,10.0,177.0,0,2,2.0,1,11
1809,138033914,2014,1,214,8.0,170.0,0,2,0.0,2,5
1810,138179659,2015,19,10,3.0,110.0,0,1,1.2,0,4
1812,138171032,2012,0,58,11.0,163.0,0,1,2.0,1,7
1813,138173631,2012,19,36,8.0,156.0,0,1,2.0,0,7
1814,138179489,2016,1,0,4.0,190.0,0,0,2.0,1,3
1815,138176036,2016,9,150,4.0,163.0,0,0,2.0,1,3
1816,138179139,2011,1,438,9.0,245.0,0,0,3.0,1,8
1817,138175438,2009,14,375,11.0,150.0,1,2,2.0,1,10
1818,138178844,2018,1,438,0.0,313.0,0,0,2.0,3,1
1819,138178840,2018,17,256,0.0,150.0,0,1,0.0,2,1
1820,134954067,2004,29,405,13.0,105.0,1,1,1.9,1,15
1821,138178853,2017,27,275,4.0,400.0,0,0,0.0,2,2
1823,138174181,2008,0,54,13.0,105.0,1,1,1.9,1,11
1824,138173714,2011,26,201,8.0,129.0,1,0,1.9,1,8
1825,138178695,2016,17,256,8.0,109.0,0,1,0.0,2,3
1826,63464656,2007,8,360,12.0,155.0,0,0,2.2,1,12
1828,138178493,2014,30,442,11.0,163.0,0,0,2.4,1,5
1829,137982405,2005,1,31,13.0,218.0,0,2,3.0,1,14
1830,138174677,2004,6,176,10.0,101.0,1,1,1.6,0,15
1832,137965450,2005,0,55,14.0,116.0,1,1,1.9,1,14
1833,138174096,2011,6,277,10.0,140.0,0,1,2.0,1,8
1834,138136110,2004,28,138,13.0,110.0,1,1,2.0,0,15
1835,129057987,2017,1,31,2.0,252.0,0,2,2.0,3,2
1836,55255749,2007,29,397,14.0,105.0,0,1,1.9,1,12
1837,138174476,2009,6,402,9.0,75.0,1,1,2.0,1,10
1838,138163705,2015,1,214,7.0,170.0,0,2,0.0,2,4
1839,137992865,2017,13,37,4.0,175.0,0,1,2.2,1,2
1840,138173371,1997,1,18,14.0,150.0,1,0,2.0,0,22
1841,132492820,2001,29,88,12.0,105.0,1,1,1.6,0,18
1842,135993025,2006,16,299,11.0,136.0,1,0,2.0,0,13
1843,129886053,2012,1,436,10.0,184.0,0,0,2.0,1,7
1844,138171940,2004,18,423,12.0,125.0,1,1,2.2,1,15
1845,131838550,1999,17,310,14.0,129.0,1,0,2.8,1,20
1846,138171257,2016,13,149,6.0,165.0,1,1,2.0,0,3
1847,117433817,1994,14,159,12.0,220.0,0,2,3.0,0,25
1848,138173793,2011,6,175,8.0,60.0,1,1,1.2,0,8
1849,138168710,1991,16,300,14.0,99.0,1,0,2.5,1,28
1850,138164100,2011,23,382,7.0,160.0,0,1,1.8,0,8
1851,138133386,2014,17,327,8.0,110.0,1,1,1.5,1,5
1852,137992989,2018,1,214,1.0,170.0,0,2,0.0,2,1
1853,137919670,2015,29,364,6.0,177.0,0,1,2.0,1,4
1854,138170868,2011,1,436,9.0,184.0,0,0,2.0,1,8
1855,138170786,2017,29,191,2.0,115.0,0,1,0.0,2,2
1856,138172538,2013,1,31,9.0,258.0,0,0,3.0,1,6
1858,138166708,2006,14,91,9.0,143.0,0,2,2.0,0,13
1859,138171583,2006,29,312,11.0,54.0,1,1,1.0,0,13
1860,138176305,2008,28,453,6.0,87.0,1,1,1.3,0,11
1861,137571819,1998,28,207,13.0,79.0,1,2,2.4,1,21
1862,91717374,2016,28,453,3.0,100.0,0,1,1.5,3,3
1863,138164367,2003,28,207,13.0,102.0,1,2,2.5,1,16
1864,138161057,2006,26,383,9.0,91.0,1,0,1.3,0,13
1865,138153411,2005,6,92,12.0,101.0,1,1,2.0,0,14
1866,138173953,2017,14,91,13.0,170.0,0,0,2.1,1,2
1867,138168554,2008,14,375,7.0,184.0,1,2,3.0,1,11
1868,138154904,2005,29,405,14.0,174.0,1,0,2.0,1,14
1869,138171107,2011,19,222,6.0,64.0,0,2,0.0,2,8
1870,138175806,2005,21,361,8.0,113.0,1,1,1.6,0,14
1872,138175725,2018,30,415,3.0,150.0,0,1,2.0,1,1
1873,138175596,2013,27,274,8.0,364.0,0,2,0.0,2,6
1874,138175593,2015,29,191,5.0,116.0,0,1,0.0,2,4
1875,133176804,2007,30,358,12.0,163.0,0,1,2.0,1,12
1876,138174141,2008,14,80,8.0,116.0,0,1,1.7,0,11
1877,134290343,2000,18,71,13.0,116.0,0,1,1.8,0,19
1878,128966123,2013,1,0,7.0,116.0,1,2,2.0,1,6
1879,138175461,2019,8,223,0.0,120.0,0,1,0.0,2,0
1880,138175334,2017,17,256,1.0,109.0,0,1,0.0,2,2
1881,117888457,2009,28,78,10.0,68.0,1,1,1.0,0,10
1882,134919998,2018,1,214,2.0,170.0,0,2,0.0,2,1
1883,138171027,2004,0,58,14.0,179.0,0,0,2.0,1,15
1885,138173957,2014,29,405,6.0,180.0,0,0,2.0,1,5
1886,134224484,2010,0,54,7.0,125.0,1,1,1.0,0,9
1887,138119530,2014,30,415,9.0,114.0,1,1,1.6,1,5
1888,122765977,2001,14,159,14.0,143.0,0,2,2.0,1,18
1889,138174863,2015,28,320,8.0,163.0,1,1,2.0,1,4
1890,138174709,2014,14,51,3.0,360.0,0,0,2.0,0,5
1891,138150068,2000,14,91,14.0,163.0,0,2,2.0,0,19
1892,138174421,2019,29,191,0.0,136.0,0,1,0.0,2,0
1893,138174293,2019,29,191,0.0,136.0,0,1,0.0,2,0
1894,138174304,2013,30,415,9.0,114.0,1,1,1.6,1,6
1895,138170346,2009,29,397,11.0,105.0,0,1,1.9,1,10
1896,138174148,2011,30,442,13.0,163.0,0,0,2.4,1,8
1897,138169678,2010,6,175,10.0,75.0,1,1,1.6,1,9
1898,138167098,1999,29,83,12.0,116.0,1,1,2.0,0,20
1899,138173824,2012,23,293,9.0,140.0,0,0,2.0,1,7
1900,138169243,2004,1,18,14.0,116.0,1,2,2.0,1,15
1901,138173618,2013,7,143,8.0,155.0,0,0,2.0,0,6
1902,138168091,2008,28,254,13.0,173.0,0,0,3.0,1,11
1903,138173531,2011,29,364,12.0,140.0,0,1,2.0,1,8
1904,138105043,2007,14,159,14.0,136.0,0,2,2.1,1,12
1905,138166024,2012,19,303,6.0,75.0,1,1,2.0,1,7
1906,138161576,2012,23,455,11.0,105.0,1,1,1.6,1,7
1907,138168863,2006,1,31,11.0,177.0,0,2,2.0,1,13
1908,138173246,2016,29,306,8.0,190.0,0,0,2.0,1,3
1909,117989110,1999,28,254,14.0,125.0,0,0,3.0,1,20
1910,138171231,2015,23,293,5.0,105.0,1,0,1.6,1,4
1911,127887523,2012,16,250,6.0,178.0,0,0,2.0,1,7
1912,138173030,2007,1,438,14.0,235.0,0,0,3.0,1,12
1913,138164671,2010,19,19,9.0,163.0,0,1,2.0,1,9
1914,138143124,2008,23,174,10.0,86.0,1,1,1.4,0,11
1916,138172956,2012,23,293,9.0,105.0,1,1,1.6,1,7
1917,138086558,2006,0,54,13.0,116.0,1,1,2.0,0,13
1918,138166800,2017,21,458,4.0,92.0,0,1,0.0,2,2
1919,138169469,2009,3,232,14.0,120.0,1,1,2.0,1,10
1920,138172665,2009,10,446,11.0,207.0,0,2,2.7,1,10
1921,134499444,2014,5,179,6.0,140.0,1,1,2.0,1,5
1922,138172491,2017,8,223,6.0,120.0,0,1,0.0,2,2
1923,138172352,2013,6,176,4.0,125.0,1,1,1.0,0,6
1924,138162057,2006,29,312,11.0,54.0,1,1,1.2,0,13
1925,138165273,2013,11,374,10.0,136.0,0,0,2.0,1,6
1926,138169642,2010,29,312,10.0,75.0,1,1,1.6,1,9
1927,138172199,2015,29,191,9.0,110.0,0,1,1.2,0,4
1928,138172121,2016,23,293,3.0,150.0,1,1,2.0,1,3
1929,138164244,2007,14,262,12.0,224.0,0,0,3.0,1,12
1930,138171760,2016,14,91,2.0,170.0,0,0,2.1,1,3
1931,128354220,2014,17,287,4.0,80.0,1,1,1.2,0,5
1932,138171417,2015,23,333,6.0,105.0,1,1,1.2,0,4
1933,135793763,2004,1,18,13.0,150.0,0,2,2.0,1,15
1934,138167195,2010,29,312,10.0,75.0,1,1,2.0,1,9
1935,138106936,2012,29,114,9.0,140.0,1,1,2.0,1,7
1936,138166064,2003,1,18,14.0,150.0,0,2,2.0,1,16
1937,131323044,2008,29,397,11.0,140.0,0,1,2.0,1,11
1938,138166496,2008,6,277,14.0,131.0,0,1,2.0,1,11
1940,138108067,2003,29,312,11.0,64.0,1,1,1.2,0,16
1941,138165104,2006,19,29,10.0,136.0,0,1,2.0,1,13
1942,77296801,2010,29,308,11.0,170.0,0,0,2.0,1,9
1943,138170839,2012,0,58,10.0,204.0,0,0,3.0,1,7
1944,134922344,2010,6,248,10.0,163.0,1,0,2.0,1,9
1945,138167335,2006,0,58,13.0,140.0,1,1,2.0,1,13
1946,138164000,2014,30,420,6.0,114.0,1,1,1.6,1,5
1947,138170816,2015,28,208,10.0,171.0,0,0,3.0,1,4
1948,136513641,2007,30,358,11.0,185.0,0,1,2.0,1,12
1950,138170532,2012,6,182,9.0,140.0,1,1,2.0,1,7
1951,134722640,2008,29,194,12.0,105.0,0,1,2.0,1,11
1952,93394407,2016,1,214,6.0,170.0,0,2,0.0,2,3
1953,138166636,2009,29,308,12.0,140.0,0,1,2.0,1,10
1954,138169524,2007,0,58,12.0,233.0,0,0,3.0,1,12
1956,138170318,2013,11,374,10.0,116.0,1,1,1.7,1,6
1957,138165853,2006,26,383,9.0,91.0,1,0,1.3,0,13
1958,138150510,2007,29,191,10.0,80.0,1,1,1.4,0,12
1959,138159364,2011,19,303,8.0,90.0,1,1,1.6,0,8
1961,138166082,2017,30,421,3.0,190.0,0,1,2.0,1,2
1962,138166087,2007,8,360,9.0,150.0,0,0,2.2,1,12
1963,138170043,2013,0,325,7.0,163.0,0,0,2.0,1,6
1964,138170001,2016,14,128,5.0,122.0,0,1,1.6,0,3
1965,138164158,2011,30,420,14.0,109.0,1,1,1.6,1,8
1966,138152554,2011,26,384,7.0,120.0,1,0,1.6,0,8
1967,138165878,2015,6,176,5.0,125.0,1,1,1.0,0,4
1969,138169638,2018,23,382,1.0,190.0,0,0,2.0,1,1
1970,138169643,2007,23,293,14.0,105.0,1,1,1.9,1,12
1971,138167446,2008,29,191,10.0,105.0,1,1,1.9,1,11
1972,138169583,2018,14,159,1.0,299.0,0,2,2.0,3,1
1973,138169352,2016,16,299,6.0,204.0,0,0,0.0,3,3
1974,138167985,2008,0,357,13.0,450.0,0,0,5.2,0,11
1975,132956259,2006,19,12,8.0,88.0,1,1,1.4,0,13
1976,133880980,2012,15,136,8.0,136.0,1,1,2.0,1,7
1977,129423303,2011,1,31,12.0,184.0,0,2,2.0,1,8
1978,138163640,2007,0,58,14.0,180.0,0,0,3.0,1,12
1979,138164147,2003,28,75,14.0,116.0,1,1,2.0,1,16
1980,138164585,2007,29,306,12.0,105.0,1,1,1.9,1,12
1981,138164185,2014,29,405,9.0,115.0,1,1,2.0,1,5
1982,138157405,2014,0,55,9.0,120.0,0,1,1.8,0,5
1983,138166545,2007,28,334,11.0,136.0,1,0,2.2,1,12
1984,138163131,2003,1,31,9.0,170.0,0,2,2.2,0,16
1985,114349553,2006,26,201,11.0,129.0,1,0,1.9,1,13
1986,134409965,2007,1,18,12.0,177.0,1,2,2.0,1,12
1988,138163618,2014,1,214,9.0,170.0,0,2,0.0,2,5
1989,138163575,2008,28,453,9.0,69.0,1,1,1.0,0,11
1990,134948126,2007,0,55,13.0,163.0,0,1,2.0,0,12
1991,133939787,1999,28,138,13.0,86.0,1,1,1.3,0,20
1992,138167682,2014,14,124,8.0,90.0,1,1,1.5,1,5
1993,138166534,2006,1,18,6.0,163.0,1,2,2.0,1,13
1994,138163142,2006,18,135,11.0,101.0,1,1,2.0,1,13
1995,136901150,2007,24,336,11.0,165.0,0,0,2.7,1,12
1996,136172916,2010,5,145,11.0,120.0,1,1,2.0,1,9
1997,138164089,2008,29,397,14.0,105.0,1,1,2.0,1,11
1998,133235048,2011,19,19,8.0,111.0,1,1,1.6,1,8
1999,138163577,2013,30,415,7.0,114.0,1,1,1.6,1,6
2001,137884256,2010,29,191,11.0,105.0,1,1,2.0,1,9
2002,138161193,2009,17,247,10.0,84.0,1,1,1.5,1,10
2003,129027845,2009,1,18,11.0,177.0,0,0,2.0,1,10
2004,138166759,2011,6,400,14.0,140.0,1,0,2.0,1,8
2005,138162233,2015,28,453,4.0,73.0,0,1,1.5,0,4
2006,138166532,2018,1,31,0.0,252.0,0,2,2.0,3,1
2008,138163737,2008,26,384,9.0,120.0,1,0,1.9,1,11
2010,138160949,2010,29,397,11.0,105.0,1,1,1.9,1,9
2011,138166480,2015,1,214,7.0,170.0,0,1,0.0,2,4
2012,138163153,2008,30,420,14.0,163.0,0,1,2.0,1,11
2013,138160635,2011,18,220,7.0,131.0,1,1,2.0,1,8
2014,138159434,2013,16,299,11.0,150.0,1,0,2.0,1,6
2015,138166329,2017,29,191,3.0,110.0,1,1,1.0,0,2
2016,138166300,2010,1,439,10.0,235.0,0,0,3.0,1,9
2017,138157738,2017,1,214,2.0,170.0,0,2,0.0,2,2
2018,138162328,2008,29,191,9.0,105.0,1,1,1.9,1,11
2021,138165845,2014,19,22,8.0,131.0,1,1,1.2,0,5
2022,138159962,2005,6,176,12.0,101.0,1,1,1.6,0,14
2023,138160424,2013,30,443,11.0,163.0,0,0,2.4,1,6
2024,138164388,2012,3,95,7.0,68.0,0,1,1.4,1,7
2025,138164189,2006,1,40,12.0,231.0,0,2,3.0,1,13
2026,132974530,2010,1,436,11.0,136.0,1,0,2.0,1,9
2027,138160333,2015,29,405,13.0,179.0,0,0,2.0,1,4
2028,138164390,2007,17,327,12.0,106.0,1,1,1.5,1,12
2030,138165404,2016,18,220,3.0,170.0,0,1,1.6,0,3
2031,138156783,2012,18,220,9.0,160.0,1,0,2.0,1,7
2032,138164047,2010,14,159,10.0,170.0,0,2,2.1,1,9
2033,115702850,2015,29,191,5.0,204.0,0,1,1.4,3,4
2035,138159073,2009,14,159,13.0,170.0,0,2,2.1,1,10
2036,138154022,2006,28,139,12.0,129.0,1,1,1.8,0,13
2038,138165233,2017,24,449,1.0,115.0,1,0,1.6,1,2
2039,138165133,2014,30,356,6.0,114.0,1,1,1.6,1,5
2041,138160785,2013,29,107,9.0,110.0,1,0,2.0,1,6
2042,138165137,2015,17,256,3.0,110.0,0,1,0.0,2,4
2043,138164870,2011,23,293,13.0,140.0,1,0,2.0,1,8
2044,138161613,2004,28,334,13.0,116.0,1,0,2.0,1,15
2045,138165027,2013,30,420,6.0,136.0,0,1,2.0,1,6
2046,138165010,2018,3,96,0.0,110.0,0,1,1.2,0,1
2048,138164944,2012,29,306,10.0,105.0,1,1,1.6,1,7
2049,138164932,2016,30,416,3.0,120.0,0,1,2.0,1,3
2050,138164935,2016,24,395,2.0,115.0,1,0,1.6,1,3
2051,138098412,2005,18,135,9.0,69.0,1,1,1.0,1,14
2052,138164737,2017,25,452,2.0,114.0,0,0,1.6,0,2
2053,138164621,2015,17,256,4.0,110.0,0,1,0.0,2,4
2054,138164629,2018,25,177,3.0,150.0,0,0,2.0,0,1
2055,138162424,2008,22,45,9.0,120.0,1,1,1.9,1,11
2056,138164508,2016,14,186,4.0,136.0,0,0,2.1,1,3
2057,138164511,2017,10,171,5.0,180.0,0,0,2.0,1,2
2058,138164412,2015,1,31,13.0,136.0,0,2,2.0,1,4
2059,138157635,2013,28,254,11.0,190.0,0,0,3.0,1,6
2060,130448409,2014,29,191,9.0,122.0,1,1,1.4,0,5
2061,138164116,2012,25,452,7.0,109.0,1,0,2.0,1,7
2064,138164026,2018,30,442,4.0,407.0,0,0,2.0,3,1
2066,133682234,2010,1,0,8.0,143.0,1,1,2.0,1,9
2067,138163977,2018,30,442,3.0,407.0,0,0,2.0,3,1
2068,138158446,2008,29,306,14.0,140.0,0,1,2.0,1,11
2069,138163747,2015,25,452,3.0,114.0,0,0,1.6,0,4
2070,138162721,2008,29,312,6.0,80.0,0,1,1.4,0,11
2071,138163664,2010,3,99,7.0,109.0,0,1,1.6,1,9
2072,138004672,2019,14,51,0.0,163.0,0,1,1.3,0,0
2073,138162822,2008,14,262,13.0,224.0,0,0,3.0,1,11
2074,138163588,2014,25,452,5.0,114.0,0,0,1.6,0,5
2076,138163509,2014,25,452,8.0,114.0,0,0,1.6,0,5
2077,138163396,2013,19,14,5.0,92.0,0,1,1.6,1,6
2078,137082737,2010,6,277,12.0,116.0,1,1,2.0,1,9
2079,138074773,2012,29,405,10.0,140.0,1,0,2.0,1,7
2080,138158730,2007,19,170,11.0,90.0,1,1,1.6,1,12
2081,138154327,2003,19,28,12.0,90.0,1,1,2.0,1,16
2082,130267006,2011,6,277,12.0,200.0,1,1,2.0,1,8
2083,138160036,2004,17,285,12.0,133.0,1,0,2.5,1,15
2084,138159788,2004,14,130,13.0,163.0,0,2,2.0,0,15
2085,138160910,2009,30,356,9.0,126.0,1,1,2.4,1,10
2086,138150601,2008,26,383,11.0,91.0,1,0,1.3,0,11
2087,129463466,2012,1,0,7.0,136.0,0,2,2.0,1,7
2089,138159151,2006,19,170,13.0,94.0,1,1,2.0,1,13
2091,138161425,2017,1,434,7.0,150.0,0,0,2.0,1,2
