finn_code,model_year,manufacturer,model,km,power,gear,trans,first_reg,cylinder,fuel_type,price
137797613,2015,Volkswagen,Golf,96397.0,105.0,Automat,FWD,2014,1.2,Bensin,159900
134475768,2014,Nissan,Juke,64000.0,117.0,Automat,FWD,2014,1.6,Bensin,145000
137797494,2017,Volkswagen,Transporter,26800.0,204.0,Automat,AWD,2017,2.0,Diesel,449000
97455730,2013,Volkswagen,Touran,166000.0,105.0,Manuell,FWD,2013,1.6,Diesel,76255
137797426,2016,Volkswagen,Passat,35683.0,150.0,Automat,FWD,2016,2.0,Diesel,355000
137797487,2017,Mercedes-Benz,A-Klasse,30100.0,122.0,Automat,FWD,2017,1.6,Bensin,269000
137796585,2019,Mitsubishi,Outlander,3.0,,Automat,AWD,2019,,Hybrid,409000
137797328,2016,Volvo,V60 Cross Country,73102.0,150.0,Automat,FWD,2016,2.0,Diesel,359000
137797268,2009,Toyota,RAV4,164980.0,136.0,Manuell,AWD,2009,2.2,Diesel,109900
129934257,2008,BMW,1-serie,161000.0,143.0,Manuell,RWD,2011,2.0,Diesel,83719
137797224,2017,Volvo,V90,24815.0,150.0,Automat,AWD,2017,2.0,Diesel,560000
137797147,2018,Nissan,Leaf,10.0,150.0,Automat,FWD,2018,,Elektrisitet,329000
129450262,2013,Ford,Fiesta,96000.0,182.0,Manuell,FWD,2013,1.6,Bensin,154656
137797220,2018,Mercedes-Benz,B-Klasse,5600.0,122.0,Automat,FWD,2018,1.6,Bensin,339000
137797071,2014,Skoda,Rapid,66069.0,86.0,Manuell,FWD,2014,1.2,Bensin,125000
137797121,2012,BMW,5-serie,122000.0,258.0,Automat,AWD,2011,3.0,Diesel,399000
137796976,2017,Mercedes-Benz,Sprinter,34500.0,163.0,Automat,RWD,2017,2.1,Diesel,449000
137797039,2017,Toyota,Auris,7172.0,136.0,Automat,FWD,2017,1.8,Hybrid,249900
137797032,2013,BMW,1-serie,63000.0,116.0,Automat,RWD,2013,2.0,Diesel,169000
137793001,2003,BMW,3-serie,215000.0,116.0,Manuell,RWD,2003,1796.0,Bensin,21618
137791844,2003,Toyota,Corolla,201880.0,97.0,Manuell,FWD,2003,1398.0,Bensin,24618
137796686,2011,Suzuki,Swift,59500.0,94.0,Manuell,AWD,2011,1.2,Bensin,99000
137790616,2011,Mitsubishi,Outlander,103000.0,147.0,Automat,FWD,2010,2.0,Bensin,139775
137796756,2013,Suzuki,Alto,72291.0,68.0,Manuell,FWD,,996.0,Bensin,13496
137796693,2019,Nissan,Navara,15.0,190.0,Automat,AWD,,,Diesel,3699
137796649,2015,Volkswagen,Caddy,32783.0,75.0,Manuell,FWD,2014,1.6,Diesel,129000
137796662,2015,Kia,Soul,87900.0,110.0,Automat,FWD,2014,,Elektrisitet,179000
137789623,2016,Skoda,Superb,47039.0,150.0,Automat,FWD,2015,1968.0,Diesel,345775
119295593,2016,Volkswagen,Golf,32315.0,204.0,Automat,FWD,2015,1395.0,Hybrid,226161
137796646,2015,Toyota,Auris,25260.0,136.0,Automat,FWD,2015,1.8,Hybrid,219900
137790105,2014,Volvo,V60,130349.0,285.0,Automat,AWD,2013,2.4,Hybrid,259000
137796580,2013,Toyota,Prius+ Seven,67079.0,136.0,Automat,FWD,2013,1.8,Hybrid,239900
137796579,2015,Nissan,Leaf,24733.0,,Automat,FWD,,0.0,Elektrisitet,159999
137790600,2007,Toyota,RAV4,82600.0,152.0,Manuell,AWD,2015,2.0,Bensin,121618
137796489,2015,Volkswagen,Caddy,87460.0,102.0,Automat,FWD,2015,1.6,Diesel,139000
137796506,2014,BMW,4-serie,89000.0,306.0,Automat,AWD,2014,,Bensin,549000
137796450,2016,Volvo,XC 60,38200.0,220.0,Automat,AWD,2016,2.4,Diesel,509000
137796354,2016,Ford,Focus,12500.0,142.0,Manuell,FWD,2017,,Elektrisitet,219900
137796285,2015,Volkswagen,Caddy,49717.0,75.0,Manuell,FWD,2014,1.6,Diesel,119000
137796276,2014,Suzuki,SX4 S-Cross,87900.0,120.0,Automat,AWD,2014,1.6,Bensin,185000
137796244,2016,Volkswagen,Tiguan,27949.0,110.0,Manuell,FWD,2015,2.0,Diesel,239000
137796255,2014,Audi,A6 allroad,125000.0,204.0,Automat,AWD,2013,3.0,Diesel,389000
137796241,2017,BMW,i3,36500.0,170.0,Automat,RWD,2016,,Elektrisitet,289000
137791249,2007,Nissan,Qashqai,136000.0,114.0,Manuell,AWD,2007,1.6,Bensin,49718
137796198,2006,Ford,S-MAX,162000.0,140.0,Manuell,FWD,2010,2.0,Diesel,74000
137796158,2007,Mercedes-Benz,GL,215000.0,224.0,Automat,AWD,2012,,Diesel,199275
137795931,2011,Mercedes-Benz,Vito,183000.0,163.0,Automat,AWD,,2.1,Diesel,159000
137794356,2014,Suzuki,SX4 S-Cross,57680.0,120.0,Manuell,AWD,2014,1.6,Bensin,169000
137795959,2016,Mitsubishi,Outlander,62000.0,121.0,Automat,AWD,2016,2.0,Hybrid,325000
137790232,2012,Peugeot,208,126634.0,93.0,Manuell,FWD,2012,1.6,Diesel,70696
137790771,2004,Mercedes-Benz,E-Klasse,300000.0,150.0,Automat,RWD,2006,2.1,Diesel,48594
137795860,2016,Nissan,Leaf,36015.0,109.0,Automat,FWD,2016,,Elektrisitet,219900
137795842,2015,Volkswagen,Golf,33000.0,204.0,Automat,FWD,,1.4,Hybrid,219900
137795903,2017,Volkswagen,Passat,90400.0,156.0,Automat,FWD,2016,1.4,Hybrid,299000
137795519,2017,Opel,Astra,40358.0,105.0,Manuell,FWD,2017,1.0,Bensin,219000
137795925,2012,Toyota,Yaris,93320.0,100.0,Automat,FWD,2012,1.5,Hybrid,129900
137795912,2016,BMW,i3,64445.0,170.0,Automat,RWD,2015,,Elektrisitet,189000
135096178,2003,Skoda,Octavia,290455.0,150.0,Automat,FWD,2002,1.8,Bensin,19995
137795802,2014,Volkswagen,Golf,160000.0,140.0,Automat,FWD,2013,,Bensin,158750
137795839,2014,Audi,SQ5,130700.0,313.0,Automat,AWD,2013,3.0,Diesel,549900
137788805,2013,Ford,Kuga,239000.0,140.0,Manuell,AWD,2013,1997.0,Diesel,119775
137795638,2019,Mitsubishi,Pajero,1431.0,190.0,Automat,AWD,,3.2,Diesel,581800
137795530,2006,Hyundai,Santa Fe,279000.0,150.0,Automat,AWD,,2.2,Diesel,79900
137795612,2005,Renault,Megane,98494.0,113.0,Automat,FWD,2005,1.6,Bensin,69000
137795533,2017,Nissan,Leaf,38900.0,110.0,Automat,FWD,,,Elektrisitet,209000
137795349,2007,Mitsubishi,Outlander,196000.0,140.0,Manuell,AWD,,2.0,Diesel,69900
137795318,2007,Toyota,Avensis,127887.0,126.0,Manuell,FWD,2007,2.0,Diesel,74900
137795331,2009,Toyota,Auris,125450.0,90.0,Manuell,FWD,2009,1.4,Diesel,81000
137794996,2012,Nissan,Murano,191150.0,190.0,Automat,AWD,2012,2.5,Diesel,179000
137789010,2010,Audi,A3,68000.0,105.0,Manuell,FWD,2010,1.6,Diesel,99000
137795114,2014,Kia,Sportage,78000.0,116.0,Manuell,FWD,,1.7,Diesel,179900
137795180,2012,Toyota,Avensis,122000.0,124.0,Manuell,FWD,2012,2.0,Diesel,144000
137795214,2017,Mercedes-Benz,E-klasse All-Terrain,46959.0,194.0,Automat,AWD,2017,2.0,Diesel,678000
137795151,2016,Toyota,Yaris,16041.0,100.0,Automat,FWD,2016,1.5,Hybrid,179000
137795120,2018,Mercedes-Benz,GLC,8371.0,320.0,Automat,AWD,2018,2.0,Hybrid,689000
137795126,2011,Volkswagen,Passat,117425.0,105.0,Manuell,FWD,2011,1.6,Diesel,99000
137795147,2016,Toyota,RAV4,28700.0,152.0,Automat,AWD,2016,2.0,Bensin,359000
137795156,2016,Nissan,Leaf,34000.0,107.0,Automat,FWD,2016,,Elektrisitet,172900
137794035,2010,Volkswagen,Golf,171900.0,105.0,Manuell,FWD,2010,1.6,Diesel,75000
137795160,2008,BMW,7-serie,241000.0,231.0,Automat,RWD,2008,,Diesel,222775
137794929,2013,Volkswagen,Tiguan,88000.0,140.0,Manuell,AWD,2017,2.0,Diesel,199900
137794901,2009,Toyota,Auris,139980.0,132.0,Manuell,FWD,2009,1.6,Bensin,82000
137794921,2015,Volkswagen,Transporter,71765.0,140.0,Manuell,AWD,2015,2.0,Diesel,249000
137196419,2016,Volkswagen,Tiguan,54000.0,150.0,Automat,AWD,2016,1968.0,Diesel,436253
137794888,2002,Toyota,Yaris,183000.0,68.0,Manuell,FWD,2002,1.0,Bensin,29900
137794871,2017,Opel,Corsa,42000.0,90.0,Manuell,FWD,2017,1.0,Bensin,147000
137794887,2010,Volvo,C70,86258.0,136.0,Automat,FWD,2010,2.0,Diesel,229000
137793735,2006,Nissan,X-Trail,230000.0,136.0,Manuell,AWD,2006,2.2,Diesel,59000
137794893,2018,Volkswagen,Polo,5430.0,95.0,Manuell,FWD,2017,1.0,Bensin,229990
137794802,2009,Mazda,3,81000.0,109.0,Manuell,FWD,,1.6,Diesel,69900
137794687,2012,Ford,Ka,76000.0,69.0,Manuell,FWD,,1.2,Bensin,49900
137794725,2011,Citroen,C5,120000.0,112.0,Automat,FWD,2011,1.6,Diesel,99900
137794775,2016,Volvo,XC 60,60050.0,163.0,Automat,AWD,2015,2.4,Diesel,469000
137794779,2017,Tesla,Model X,70000.0,611.0,Automat,AWD,2017,0.0,Elektrisitet,829900
137794619,2016,Volvo,XC 60,71501.0,163.0,Automat,AWD,2015,2.4,Diesel,459000
137794683,2015,Nissan,Leaf,23600.0,107.0,Automat,FWD,2015,,Elektrisitet,155900
137794604,2006,Renault,Clio,91000.0,75.0,Manuell,FWD,2006,1.1,Bensin,29900
137794697,2016,Mazda,CX-3,44886.0,120.0,Automat,FWD,2016,2.0,Bensin,235000
137794510,2011,Nissan,Note,65000.0,90.0,Manuell,FWD,,1.5,Diesel,69900
137794569,2012,Toyota,Prius Plug-in Hybrid,62600.0,136.0,Automat,FWD,2012,1.8,Hybrid,159900
137794458,2009,Ford,Ka,66000.0,69.0,Manuell,FWD,2008,1.2,Bensin,39900
137794552,2017,Nissan,Navara,23121.0,190.0,Automat,AWD,2017,2.3,Diesel,344900
137794476,2014,Volkswagen,Amarok,75369.0,140.0,Manuell,AWD,2013,2.0,Diesel,238800
137794396,2014,Volvo,V40,40500.0,114.0,Automat,FWD,2013,1.6,Diesel,179000
137794305,2018,Citroen,Berlingo,8500.0,99.0,Manuell,FWD,2018,1.6,Diesel,179000
135915395,2012,Volkswagen,UP!,64863.0,60.0,Manuell,FWD,2012,1.0,Bensin,60000
137794364,2016,Nissan,Leaf,22300.0,107.0,Automat,FWD,2016,,Elektrisitet,175900
135782287,2016,Volkswagen,Golf Sportsvan,37000.0,110.0,Automat,FWD,2016,1197.0,Bensin,208161
137794308,2018,Citroen,C3,2550.0,110.0,Automat,FWD,2018,1.2,Bensin,227900
137794275,2013,Audi,A6,145000.0,163.0,Automat,FWD,2012,2.0,Diesel,259000
137794223,2009,Nissan,Qashqai,128000.0,141.0,Manuell,AWD,,2.0,Bensin,109900
137794258,2014,Toyota,Auris,28580.0,136.0,Automat,FWD,2014,1.8,Hybrid,179000
137794133,2016,Suzuki,Vitara,28200.0,120.0,Automat,AWD,2016,1.6,Bensin,279000
137794122,2016,Nissan,Leaf,25500.0,107.0,Automat,FWD,2016,,Elektrisitet,175900
137793951,2018,Volkswagen,Caddy Alltrack,11000.0,150.0,Automat,AWD,2018,2.0,Diesel,399000
137793887,2018,Nissan,Leaf,3572.0,150.0,Automat,FWD,2018,,Elektrisitet,294500
137793929,2017,Toyota,Proace,30500.0,95.0,Manuell,FWD,2017,1.6,Diesel,229000
137793948,2018,Volkswagen,Passat,26500.0,218.0,Automat,FWD,2017,1.4,Hybrid,419000
137791681,2013,Toyota,Auris,55188.0,99.0,Automat,FWD,2013,1.8,Hybrid,149000
137793864,2016,Volkswagen,Caddy Maxi,13000.0,102.0,Manuell,FWD,2015,2.0,Diesel,179000
115685746,2013,BMW,1-serie,72500.0,136.0,Manuell,RWD,2013,1.6,Bensin,163719
137793869,2018,Renault,Kangoo Electric,10000.0,60.0,Automat,FWD,2018,,Elektrisitet,229000
137793870,2010,Toyota,HiAce,111200.0,117.0,Manuell,RWD,2010,2.5,Diesel,119000
137793835,2015,Volkswagen,Transporter,74575.0,140.0,Manuell,AWD,2015,2.0,Diesel,278900
137793854,2017,Toyota,Yaris,41800.0,100.0,Automat,FWD,2017,1.5,Hybrid,179000
137793784,2013,BMW,1-serie,137400.0,116.0,Manuell,RWD,2013,,Diesel,139000
137793749,2015,Volkswagen,Polo,36000.0,90.0,Manuell,FWD,2014,1.2,Bensin,149000
137793683,2015,BMW,1-serie,31281.0,116.0,Manuell,RWD,2014,1.6,Diesel,179000
137793680,2018,Mazda,6,8000.0,194.0,Automat,FWD,2018,2.5,Bensin,469000
137792771,2015,BMW,i3,106000.0,170.0,Automat,RWD,2014,0.0,Elektrisitet,149900
137793537,2016,Nissan,Qashqai,54000.0,116.0,Automat,FWD,2016,1.2,Bensin,279900
137793541,2012,Peugeot,207,51000.0,68.0,Manuell,FWD,2012,1.4,Diesel,89000
137793154,2018,Kia,Optima,15000.0,205.0,Automat,FWD,,2.0,Hybrid,349000
137793043,2012,BMW,6-serie,133000.0,320.0,Automat,RWD,2012,,Bensin,499000
137793569,2018,Toyota,RAV4,14320.0,197.0,Automat,AWD,2018,2.5,Hybrid,444900
137793476,2017,Mercedes-Benz,GLA,60171.0,136.0,Automat,AWD,2017,2.1,Diesel,409000
137793478,2010,BMW,X1,144000.0,204.0,Automat,AWD,2009,,Diesel,209000
137793434,2008,Toyota,Auris,61000.0,90.0,Manuell,FWD,2008,1.4,Diesel,79000
137793441,2008,Suzuki,Swift,118000.0,91.0,Manuell,FWD,2008,1.3,Bensin,49900
137793446,2014,Volkswagen,Caddy Maxi,76400.0,102.0,Manuell,FWD,2013,1.6,Diesel,109000
137793442,2012,Volkswagen,Golf,104900.0,105.0,Automat,FWD,2012,1.6,Diesel,118900
137793467,2015,Mercedes-Benz,C-Klasse,83000.0,204.0,Automat,AWD,2015,,Diesel,339000
137793465,2016,Mitsubishi,Outlander,56545.0,121.0,Automat,AWD,2016,2.0,Hybrid,348500
137793440,2005,Suzuki,XL7,213000.0,109.0,Manuell,AWD,2005,2.0,Diesel,39000
137793292,2012,Suzuki,Swift,50100.0,94.0,Manuell,AWD,2012,1.2,Bensin,129900
137793297,2018,Renault,Zoe,9500.0,72.0,Automat,FWD,2018,,Elektrisitet,239000
137787679,2003,Toyota,Yaris Verso,170000.0,84.0,Manuell,FWD,2003,1.3,Bensin,19000
137793267,2016,Volkswagen,Golf Sportsvan,38000.0,150.0,Automat,FWD,2016,2.0,Diesel,259000
137793250,2018,Mercedes-Benz,A-Klasse,903.0,163.0,Automat,FWD,2018,1333.0,Bensin,388000
137793239,2014,Volkswagen,Golf,117800.0,105.0,Manuell,FWD,2013,1.6,Diesel,125000
137793232,2011,BMW,3-serie,84195.0,143.0,Manuell,RWD,2011,2.0,Bensin,149000
133787340,2011,Hyundai,ix35,155000.0,184.0,Automat,AWD,2010,2.0,Diesel,131719
137793179,2015,Toyota,Auris,58798.0,136.0,Automat,FWD,2015,1.8,Hybrid,204900
137793097,2014,BMW,3-serie,62000.0,136.0,Automat,RWD,2014,,Bensin,239000
137793063,2018,Opel,Insignia,12000.0,165.0,Automat,FWD,2018,1.5,Bensin,429000
137793080,2018,Mercedes-Benz,GLC,10000.0,204.0,Automat,AWD,2018,2143.0,Diesel,839000
137792643,2011,BMW,5-serie,124000.0,163.0,Automat,RWD,,2.0,Diesel,229000
137787973,2007,Toyota,RAV4,182000.0,136.0,Manuell,AWD,2007,2.2,Diesel,76618
137793015,2009,Opel,Insignia,202000.0,110.0,Manuell,FWD,2009,,Diesel,83675
137792900,2017,Volkswagen,Passat,38500.0,125.0,Automat,FWD,2017,1.4,Bensin,309000
137792801,2018,Volvo,S90,14000.0,407.0,Automat,AWD,,2.0,Hybrid,669800
137792290,2018,Kia,Optima,23000.0,205.0,Automat,FWD,,2.0,Hybrid,349000
137792827,2015,Volkswagen,Golf,44500.0,110.0,Automat,FWD,2015,1.2,Bensin,189000
137792814,2012,Toyota,Avensis,117672.0,124.0,Manuell,FWD,2012,2.0,Diesel,129000
137787428,2004,Audi,A6,173000.0,170.0,Automat,AWD,2004,2.4,Bensin,36618
137792694,2015,Volkswagen,UP!,18000.0,75.0,Manuell,FWD,2015,1.0,Bensin,129000
137792698,2017,Nissan,Leaf,19950.0,110.0,Automat,FWD,2017,0.0,Elektrisitet,219000
137792696,2017,Toyota,Auris,14600.0,136.0,Automat,FWD,2017,1.8,Hybrid,249900
137792665,2016,Mercedes-Benz,Vito,80000.0,190.0,Automat,AWD,2015,2.1,Diesel,389000
137791989,2017,BMW,i3,30000.0,170.0,Automat,RWD,,,Elektrisitet,4300
137792629,2015,Nissan,Leaf,36295.0,109.0,Automat,FWD,2015,,Elektrisitet,154900
137792653,2016,Volkswagen,Golf,58500.0,110.0,Automat,FWD,2015,1.2,Bensin,209000
137792586,2019,Mercedes-Benz,C-Klasse,13000.0,184.0,Automat,AWD,2018,1.5,Bensin,650000
137792644,2019,Volvo,V60,13000.0,190.0,Automat,FWD,2018,2.0,Diesel,639000
137792631,2018,BMW,2-serie,1500.0,224.0,Automat,AWD,2018,1.5,Hybrid,399900
137791984,2013,BMW,5-serie,129000.0,313.0,Automat,AWD,,3.0,Diesel,429000
137787304,2011,BMW,3-serie,103000.0,163.0,Manuell,RWD,2011,2.0,Diesel,245000
137792555,2018,Ford,Transit Custom,2500.0,170.0,Manuell,FWD,2018,2.0,Diesel,349000
137792578,2010,BMW,X1,194555.0,143.0,Manuell,RWD,2010,,Diesel,99000
137792569,2016,Volkswagen,Passat,32000.0,125.0,Automat,FWD,2016,1.4,Bensin,279000
137792581,2014,Volvo,V40 Cross Country,27698.0,114.0,Manuell,FWD,2014,1.6,Diesel,199000
137787061,2010,Volkswagen,Golf,84000.0,105.0,Manuell,FWD,2010,1.6,Diesel,82719
137792567,2014,BMW,3-serie,91000.0,143.0,Manuell,AWD,2014,2.0,Diesel,249000
137792502,2017,Nissan,Qashqai,11000.0,116.0,Manuell,FWD,2017,1.2,Bensin,269000
137792509,2014,Volvo,V60,89000.0,286.0,Automat,AWD,2013,2.4,Hybrid,298000
137792498,2015,Nissan,Leaf,36117.0,109.0,Automat,FWD,2015,,Elektrisitet,144000
137792496,2013,Audi,A4 allroad,78000.0,163.0,Automat,AWD,2012,2.0,Diesel,298000
137784725,2013,Volkswagen,Transporter,126000.0,140.0,Manuell,AWD,2013,2.0,Diesel,230000
137792478,2015,Audi,A3,106000.0,110.0,Automat,FWD,2014,1.2,Bensin,149000
137792421,2012,Peugeot,3008,78500.0,111.0,Manuell,FWD,2012,1.6,Diesel,119000
137792458,2016,Volkswagen,Passat,43567.0,120.0,Automat,FWD,2016,1.6,Diesel,279000
137792451,2017,Nissan,Leaf,19000.0,110.0,Automat,FWD,2017,0.0,Elektrisitet,219000
128052516,2011,Volkswagen,Touran,114000.0,105.0,Automat,FWD,2011,1.6,Diesel,118719
137792347,2013,Mazda,6,89995.0,150.0,Automat,FWD,2013,2.2,Diesel,219900
137792367,2018,Ford,Transit Custom,4000.0,131.0,Manuell,FWD,2018,2.0,Diesel,318000
137792336,2017,Volkswagen,Golf,45000.0,204.0,Automat,FWD,2017,1.4,Hybrid,299000
137584969,2013,Kia,Sportage,98000.0,136.0,Manuell,AWD,2012,2.0,Diesel,169000
137792307,2018,Mercedes-Benz,GLC,15332.0,320.0,Automat,AWD,2018,2.0,Hybrid,618000
137792271,2017,Nissan,Leaf,10931.0,109.0,Automat,FWD,2017,,Elektrisitet,234900
137792279,2014,Ford,Mondeo,221000.0,116.0,Manuell,FWD,2013,1.6,Diesel,99000
137792250,2017,Kia,Niro,18000.0,105.0,Automat,FWD,2017,1.6,Hybrid,279000
119932348,2002,Volvo,V70,293000.0,140.0,Manuell,FWD,2002,2.4,Bensin,28000
137792205,2014,Toyota,Yaris,52427.0,100.0,Automat,FWD,2014,1.5,Hybrid,144900
137792185,2015,Kia,Sportage,46000.0,135.0,Manuell,FWD,2015,1.6,Bensin,219000
137791866,2012,Mercedes-Benz,E-Klasse,73000.0,170.0,Automat,RWD,,2.2,Diesel,259800
135900760,2015,Volkswagen,Golf,77000.0,115.0,Automat,FWD,2014,,Elektrisitet,189000
137792055,2019,Hyundai,Ioniq,25.0,120.0,Automat,FWD,2018,0.0,Elektrisitet,319000
137748747,2017,Volkswagen,Golf,15661.0,115.0,Automat,FWD,2016,,Elektrisitet,229000
137792084,2017,Toyota,Yaris,40600.0,100.0,Automat,FWD,2017,1.5,Hybrid,179000
137792066,2019,Mercedes-Benz,A-Klasse,1757.0,163.0,Automat,FWD,,1.3,Bensin,395000
137792003,2014,Volvo,XC 70,172000.0,163.0,Automat,AWD,,2.4,Diesel,329000
137792033,2019,Hyundai,Ioniq,25.0,120.0,Automat,FWD,2018,0.0,Elektrisitet,319000
137792004,2015,Nissan,Leaf,54696.0,109.0,Automat,FWD,2015,,Elektrisitet,154900
137792009,2013,Volvo,V40,145000.0,114.0,Manuell,FWD,2012,1.6,Diesel,145000
137792030,2016,Volkswagen,Polo,34000.0,90.0,Automat,FWD,2016,1.2,Bensin,169000
137791995,2016,Volkswagen,Passat,47222.0,120.0,Automat,FWD,2015,1.6,Diesel,269000
137792000,2018,Mercedes-Benz,GLC,21359.0,320.0,Automat,AWD,2018,2.0,Hybrid,659000
137791937,2019,Hyundai,Ioniq,40.0,120.0,Automat,FWD,2018,0.0,Elektrisitet,319000
137791942,2015,Volkswagen,Caddy,95740.0,110.0,Manuell,AWD,2014,2.0,Diesel,139000
137791934,2019,Hyundai,Ioniq,50.0,120.0,Automat,FWD,2018,0.0,Elektrisitet,319000
137791905,2017,Nissan,Leaf,21300.0,110.0,Automat,FWD,2017,0.0,Elektrisitet,219000
137791887,2019,Mazda,CX-5,1000.0,194.0,Automat,AWD,2019,2.5,Bensin,519000
137791889,2016,Volkswagen,Passat,46491.0,120.0,Automat,FWD,2015,1.6,Diesel,269000
137791899,2018,Mercedes-Benz,GLC,16176.0,320.0,Automat,AWD,2018,2.0,Hybrid,628000
137791919,2017,Volkswagen,Polo,41380.0,90.0,Automat,FWD,2017,1.2,Bensin,195000
137791817,2015,Volkswagen,Caddy,115381.0,110.0,Manuell,AWD,2014,2.0,Diesel,129000
115434645,2008,Volkswagen,Transporter,172000.0,131.0,Manuell,AWD,2007,2461.0,Diesel,110275
137791796,2017,Ford,Transit Connect,18615.0,101.0,Manuell,FWD,2017,1.5,Diesel,209000
137791768,2012,Ford,S-MAX,135000.0,140.0,Manuell,FWD,2012,2.0,Diesel,219000
137791805,2017,Mercedes-Benz,GLC,40393.0,320.0,Automat,AWD,2017,2.0,Hybrid,579000
134115880,2011,Volkswagen,Transporter,210000.0,140.0,Automat,FWD,2010,1968.0,Diesel,114999
137791690,2016,Ford,Ranger,59000.0,200.0,Automat,AWD,2016,3.2,Diesel,349000
137791706,2018,Ford,S-MAX,7000.0,150.0,Manuell,FWD,2018,2.0,Diesel,468000
137791635,2010,Nissan,Qashqai,70377.0,150.0,Manuell,AWD,2010,2.0,Diesel,149000
137791601,2015,Ford,Mondeo,63602.0,116.0,Manuell,FWD,2015,1.6,Diesel,238000
137791633,2012,BMW,3-serie,83000.0,184.0,Manuell,AWD,2011,2.0,Diesel,219000
137526827,2011,BMW,5-serie,192700.0,163.0,Automat,RWD,2010,2.0,Diesel,239000
137791602,2015,Nissan,Leaf,63136.0,109.0,Automat,FWD,2015,,Elektrisitet,174900
137791574,2018,Ford,Mondeo,25000.0,180.0,Automat,FWD,2017,2.0,Diesel,399000
137791591,2017,Ford,Mondeo,15500.0,140.0,Automat,FWD,2017,2.0,Hybrid,319000
137777667,2006,Toyota,HiAce,269000.0,117.0,Manuell,AWD,2006,2494.0,Diesel,91600
137791543,2011,Opel,Meriva,97032.0,120.0,Manuell,FWD,2011,1.4,Bensin,89000
137791454,2013,Renault,Kangoo,57676.0,90.0,Manuell,FWD,2013,1.5,Diesel,79000
137791442,2015,Skoda,Fabia,41120.0,110.0,Manuell,FWD,2016,1.2,Bensin,149000
125192564,2010,Volvo,XC 60,150000.0,205.0,Automat,AWD,2012,2.4,Diesel,252719
137791324,2011,Ford,Grand C-MAX,120000.0,116.0,Manuell,FWD,2011,1.6,Diesel,119000
137791312,2017,Toyota,RAV4,22800.0,197.0,Automat,AWD,2017,2.5,Hybrid,439000
137791295,2015,Toyota,Yaris,59950.0,100.0,Automat,FWD,2015,1.5,Hybrid,159000
137791256,2009,Volkswagen,Golf,121000.0,110.0,Manuell,FWD,2009,2.0,Diesel,79000
137160340,2005,Audi,A4,187000.0,116.0,Manuell,FWD,2004,1.9,Diesel,36618
137791188,2014,Volkswagen,Golf,67800.0,105.0,Manuell,FWD,2014,1.2,Bensin,155000
137791159,2015,Toyota,Yaris,35300.0,100.0,Automat,FWD,2015,1.5,Hybrid,159000
137791138,2014,Volkswagen,Golf,55322.0,90.0,Manuell,FWD,2013,1.6,Diesel,139000
137785104,2011,Audi,A4,260000.0,120.0,Automat,FWD,2011,2.0,Diesel,73500
137791084,2007,BMW,X5,163186.0,235.0,Automat,AWD,2007,3.0,Diesel,280000
137791093,2015,Nissan,Leaf,72556.0,109.0,Automat,FWD,2015,,Elektrisitet,169900
137791080,2013,Ford,Galaxy,92000.0,140.0,Manuell,FWD,2013,2.0,Diesel,249000
137791069,2016,Nissan,Leaf,21500.0,109.0,Automat,FWD,2016,0.0,Elektrisitet,1980
137791037,2018,Ford,Focus,9800.0,125.0,Manuell,FWD,2018,1.0,Bensin,278000
137791025,2015,Ford,Focus,51000.0,120.0,Manuell,FWD,2015,1.5,Diesel,209000
137790949,2011,BMW,X5,98500.0,245.0,Automat,AWD,,3.0,Diesel,399000
137790955,2012,Ford,Kuga,150470.0,140.0,Manuell,AWD,2012,2.0,Diesel,149000
137790951,2019,Volvo,V60,12000.0,190.0,Automat,FWD,2018,2.0,Diesel,658900
137790967,2014,Toyota,Yaris,86941.0,99.0,Automat,FWD,2014,1.5,Hybrid,139000
137790911,2017,Ford,Fiesta,19500.0,99.0,Manuell,FWD,2017,1.0,Bensin,208000
137790925,2015,Ford,Focus,51405.0,185.0,Manuell,FWD,2015,2.0,Diesel,288000
137790806,2016,Volvo,V70,64250.0,181.0,Manuell,FWD,2016,2.0,Diesel,329000
126950862,2015,Renault,Captur,36000.0,120.0,Automat,FWD,2015,1.2,Bensin,159037
137790735,2014,Volkswagen,Golf,51000.0,116.0,Automat,FWD,2014,,Elektrisitet,189000
137587733,2016,Mitsubishi,Outlander,47121.0,121.0,Automat,AWD,2016,2.0,Hybrid,349000
137790696,2012,Toyota,Yaris,43552.0,69.0,Manuell,FWD,2012,1.0,Bensin,99000
137790699,2017,Toyota,Yaris,16900.0,100.0,Automat,FWD,2017,1.5,Hybrid,169900
118892982,1999,Toyota,Land Cruiser,390000.0,125.0,Manuell,AWD,2005,3.0,Diesel,56063
137790637,2015,Citroen,Berlingo,44678.0,99.0,Manuell,FWD,2015,1.6,Diesel,124900
137790594,2013,Mazda,CX-5,73000.0,165.0,Manuell,FWD,2013,2.0,Bensin,194000
137790548,2014,Citroen,DS3,99603.0,92.0,Manuell,FWD,2014,1.6,Diesel,85000
137790570,2017,Ford,Ecosport,14000.0,111.0,Automat,FWD,2017,1.5,Bensin,248000
137790549,2016,Volvo,XC 90,29325.0,320.0,Automat,AWD,2016,2.0,Hybrid,779800
137790527,2013,Mercedes-Benz,A-Klasse,101000.0,136.0,Automat,FWD,2013,1.8,Diesel,209000
